perf,rt,cond,block,sbj
1,759.9706,3,1,10
1,499.9803,1,1,10
1,499.9803,1,1,10
1,369.9161,1,1,10
1,399.9869,1,1,10
1,379.9868,3,1,10
1,419.9861,1,1,10
1,499.9823,2,1,10
0,439.983,3,1,10
1,499.9814,3,1,10
1,619.9785,2,1,10
1,579.9799,1,1,10
1,509.9805,1,1,10
1,489.9841,3,1,10
0,NaN,1,1,10
1,479.9828,3,1,10
1,469.7164,1,1,10
1,499.9809,1,1,10
1,449.8644,1,1,10
1,559.9809,3,1,10
1,549.9797,1,1,10
1,389.9862,2,1,10
1,619.9777,1,1,10
0,409.9837,3,1,10
1,559.9787,1,1,10
1,459.9828,1,1,10
0,369.9861,3,1,10
1,560.0706,1,1,10
1,529.9816,3,1,10
0,539.9801,1,1,10
1,549.9805,2,1,10
1,460.1001,3,1,10
1,489.8659,2,1,10
1,539.9826,1,1,10
1,449.9829,3,1,10
1,469.9832,1,1,10
0,449.9843,2,1,10
1,599.979,3,1,10
1,389.9867,1,1,10
1,439.9833,2,1,10
0,529.9827,3,1,10
1,529.978,2,1,10
1,509.9824,1,1,10
1,519.9817,3,1,10
1,739.9737,1,1,10
1,519.9831,1,1,10
1,529.9794,3,1,10
1,679.9744,1,1,10
0,499.9809,3,2,10
0,430.0106,1,2,10
0,490.0067,2,2,10
0,NaN,1,2,10
1,430.0095,1,2,10
1,619.9768,3,2,10
1,450.0084,2,2,10
1,439.9844,3,2,10
1,399.9611,1,2,10
1,519.9806,1,2,10
1,469.9835,3,2,10
1,559.9798,2,2,10
1,369.9856,2,2,10
1,409.9845,1,2,10
0,399.9869,3,2,10
1,459.9842,1,2,10
1,479.9828,3,2,10
1,429.9834,1,2,10
1,449.9843,3,2,10
1,579.9804,1,2,10
1,589.9806,1,2,10
0,519.9823,1,2,10
1,499.9823,3,2,10
0,409.9848,1,2,10
0,539.9798,1,2,10
1,569.8766,3,2,10
1,509.9813,1,2,10
1,569.9777,1,2,10
1,509.9796,1,2,10
0,329.9875,3,2,10
1,639.9774,1,2,10
1,379.9868,3,2,10
1,539.9798,1,2,10
1,449.9846,1,2,10
1,549.9805,3,2,10
0,399.9841,2,2,10
1,419.9858,1,2,10
1,559.9801,3,2,10
1,449.9826,1,2,10
1,439.9833,1,2,10
1,430.1024,3,2,10
1,599.9779,1,2,10
1,389.9867,3,2,10
0,449.9832,1,2,10
1,499.8713,1,2,10
1,489.9821,2,2,10
0,570.1004,3,2,10
1,579.979,2,2,10
0,439.9852,2,2,10
1,589.9789,1,2,10
1,549.9822,3,2,10
1,429.9845,1,2,10
0,569.9842,1,2,10
0,449.984,3,2,10
1,569.9777,3,2,10
1,409.9848,1,2,10
1,589.9781,1,2,10
0,689.9751,1,2,10
1,359.9871,3,2,10
1,429.9854,1,2,10
1,600.0031,1,3,10
0,459.9844,3,3,10
0,369.987,1,3,10
1,399.9869,1,3,10
1,449.9843,1,3,10
1,419.9597,3,3,10
1,399.9852,3,3,10
1,429.9848,1,3,10
1,419.9595,1,3,10
1,389.9867,1,3,10
1,410.01,1,3,10
1,419.9844,3,3,10
1,459.9836,1,3,10
1,489.9815,2,3,10
1,439.985,3,3,10
1,409.9873,1,3,10
1,409.9848,1,3,10
1,499.982,3,3,10
1,479.9831,1,3,10
1,569.9805,3,3,10
1,439.9844,1,3,10
1,449.9818,1,3,10
1,459.9856,3,3,10
1,449.9834,1,3,10
1,589.9797,2,3,10
1,629.9784,1,3,10
1,369.987,3,3,10
1,369.9859,3,3,10
1,609.977,2,3,10
1,689.9743,2,3,10
1,369.9632,1,3,10
0,439.9841,3,3,10
0,NaN,1,3,10
0,459.9858,1,3,10
1,409.9865,1,3,10
1,449.9834,3,3,10
1,539.9801,3,3,10
1,539.9812,1,3,10
1,409.9851,1,3,10
1,419.9858,3,3,10
0,519.9756,2,3,10
1,599.9796,1,3,10
1,429.9848,1,3,10
0,419.9849,1,3,10
1,409.9851,3,3,10
0,509.9833,1,3,10
1,439.9839,3,3,10
1,409.9856,2,3,10
1,559.979,3,3,10
1,469.984,1,3,10
1,569.9789,1,3,10
1,539.9818,1,3,10
1,429.9848,1,3,10
0,389.985,3,3,10
1,449.9834,2,3,10
1,459.9839,1,3,10
1,529.9816,3,3,10
1,579.9804,3,3,10
1,349.9869,2,3,10
1,499.9831,1,3,10
1,589.9795,2,4,10
0,419.9844,1,4,10
0,369.9875,3,4,10
1,459.9584,1,4,10
1,439.9592,1,4,10
0,589.9783,3,4,10
1,479.9825,1,4,10
1,619.9777,3,4,10
1,459.9836,1,4,10
1,429.9834,1,4,10
1,539.9804,3,4,10
1,579.8791,2,4,10
1,549.9811,1,4,10
1,389.9859,3,4,10
1,589.9806,1,4,10
1,429.9857,3,4,10
1,379.9871,1,4,10
1,389.9856,2,4,10
1,429.984,2,4,10
1,559.9787,1,4,10
0,409.9837,3,4,10
1,489.9821,1,4,10
0,399.9858,3,4,10
1,489.9821,1,4,10
1,509.9805,1,4,10
1,469.9818,1,4,10
1,619.9782,3,4,10
1,589.9789,1,4,10
1,459.9828,3,4,10
1,529.9813,1,4,10
1,449.9837,3,4,10
1,439.9785,1,4,10
1,509.9807,1,4,10
1,559.979,3,4,10
0,539.9801,2,4,10
0,519.9789,1,4,10
1,479.985,1,4,10
0,479.9822,3,4,10
1,449.9809,1,4,10
1,469.9826,1,4,10
1,539.982,1,4,10
1,499.9809,3,4,10
1,499.8739,2,4,10
1,439.9833,3,4,10
1,489.9824,1,4,10
1,449.9837,1,4,10
1,570.0945,3,4,10
1,629.8675,1,4,10
1,399.9849,1,4,10
1,419.9838,3,4,10
0,359.986,1,4,10
1,439.9844,3,4,10
1,549.9814,2,4,10
1,499.9825,1,4,10
1,459.9825,3,4,10
1,409.9853,2,4,10
0,399.9869,1,4,10
1,609.9786,1,4,10
1,479.9811,1,4,10
0,479.9825,3,4,10
1,589.9789,2,5,10
1,420.0906,1,5,10
0,459.9833,3,5,10
1,600.0031,1,5,10
1,509.9813,3,5,10
1,389.9604,1,5,10
0,479.9817,3,5,10
1,439.9844,1,5,10
1,539.9546,2,5,10
1,669.9502,3,5,10
1,460.0332,1,5,10
1,469.9832,1,5,10
1,649.9787,1,5,10
1,599.9771,1,5,10
1,479.8615,3,5,10
1,509.9807,3,5,10
1,459.9836,2,5,10
1,529.983,1,5,10
1,489.9796,1,5,10
1,469.9801,3,5,10
1,459.9839,1,5,10
1,489.9832,1,5,10
1,499.9834,3,5,10
1,459.9844,1,5,10
1,459.9836,1,5,10
0,439.9844,3,5,10
1,479.982,2,5,10
1,489.9824,1,5,10
1,579.9773,3,5,10
1,459.9828,2,5,10
1,539.9795,1,5,10
1,459.983,3,5,10
1,569.9791,1,5,10
1,509.9816,3,5,10
1,529.9788,1,5,10
1,439.983,1,5,10
1,479.9828,1,5,10
1,409.9848,1,5,10
1,509.9819,3,5,10
1,489.9835,1,5,10
1,579.9785,3,5,10
1,499.9814,2,5,10
1,409.9851,3,5,10
1,469.9835,1,5,10
1,479.9847,1,5,10
1,519.9812,1,5,10
1,530.0007,1,5,10
1,389.9839,3,5,10
1,650.0986,1,5,10
1,599.979,1,5,10
1,429.9845,3,5,10
1,499.9823,2,5,10
1,419.9844,1,5,10
1,409.9837,3,5,10
0,439.9852,1,5,10
0,569.98,1,5,10
1,749.9733,3,5,10
1,409.9856,1,5,10
0,449.9826,3,5,10
0,469.9832,2,5,10
1,549.9733,2,6,10
1,419.9595,3,6,10
0,539.9795,1,6,10
0,609.9784,3,6,10
1,489.9813,1,6,10
1,489.9827,1,6,10
0,579.9787,3,6,10
1,439.9839,1,6,10
0,469.9574,2,6,10
1,470.007,1,6,10
1,409.9851,1,6,10
1,409.9876,3,6,10
1,409.9851,1,6,10
1,609.977,1,6,10
1,489.9802,3,6,10
1,419.9861,1,6,10
1,459.9825,3,6,10
1,449.9846,2,6,10
1,559.9798,3,6,10
1,599.9779,1,6,10
1,429.9854,1,6,10
1,539.9815,3,6,10
1,379.9852,1,6,10
1,469.9826,1,6,10
1,399.9835,3,6,10
1,449.986,1,6,10
1,589.9789,1,6,10
1,629.9778,1,6,10
0,369.9859,3,6,10
1,439.985,1,6,10
1,390.106,2,6,10
1,479.9831,3,6,10
1,470.1059,1,6,10
1,429.9837,1,6,10
1,459.9836,3,6,10
1,419.9833,1,6,10
1,499.9814,1,6,10
1,459.9828,1,6,10
1,439.9844,3,6,10
1,389.9856,3,6,10
1,489.9827,1,6,10
1,549.9797,2,6,10
1,399.9846,1,6,10
0,529.9808,3,6,10
1,499.9823,2,6,10
1,479.9822,3,6,10
1,709.9749,1,6,10
1,469.9849,1,6,10
1,399.9849,3,6,10
0,409.9865,1,6,10
0,509.9824,1,6,10
1,469.9838,3,6,10
1,429.9857,2,6,10
1,559.979,2,6,10
0,559.9779,1,6,10
1,439.9839,3,6,10
1,499.9809,1,6,10
1,489.9832,3,6,10
0,369.9859,1,6,10
1,439.9847,1,6,10
1,490.0084,1,7,10
0,439.9839,3,7,10
1,559.9804,2,7,10
0,619.9724,1,7,10
0,480.0086,3,7,10
1,459.9842,1,7,10
1,449.9829,2,7,10
1,659.9755,3,7,10
1,459.9842,1,7,10
1,649.9521,3,7,10
0,529.981,1,7,10
1,429.9599,1,7,10
1,499.982,1,7,10
1,469.9838,1,7,10
1,579.9787,3,7,10
1,499.9823,1,7,10
1,739.972,3,7,10
1,689.9737,1,7,10
1,419.9844,3,7,10
1,409.987,1,7,10
1,499.9809,1,7,10
1,519.982,1,7,10
1,529.9799,3,7,10
1,579.9799,1,7,10
1,599.9793,1,7,10
1,589.9803,3,7,10
1,619.9754,1,7,10
1,479.9822,2,7,10
1,399.9844,2,7,10
1,469.9824,3,7,10
1,469.9838,3,7,10
1,499.9817,1,7,10
1,469.9838,1,7,10
1,529.9791,1,7,10
1,389.9842,1,7,10
1,519.9809,3,7,10
1,539.9787,2,7,10
0,539.982,1,7,10
1,579.9773,3,7,10
1,669.9759,1,7,10
0,429.9857,3,7,10
1,589.9795,1,7,10
1,479.9859,3,7,10
1,500.1007,2,7,10
1,529.9808,1,7,10
1,619.9768,1,7,10
1,459.9828,1,7,10
0,369.9861,3,7,10
1,599.979,1,7,10
1,589.9789,2,7,10
1,419.9849,3,7,10
1,509.9816,3,7,10
1,509.9869,2,7,10
1,459.9839,1,7,10
1,489.9855,1,7,10
1,589.9786,3,7,10
1,559.9793,1,7,10
1,599.9782,1,7,10
1,479.9811,1,7,10
1,539.9804,3,7,10
1,599.9779,2,8,10
0,509.9827,3,8,10
1,429.8988,1,8,10
1,440.0091,3,8,10
1,439.9584,1,8,10
1,409.9862,1,8,10
1,439.9841,1,8,10
1,459.9839,1,8,10
1,430.0097,3,8,10
1,429.9593,1,8,10
0,419.9849,1,8,10
1,689.9762,3,8,10
1,449.9843,2,8,10
1,579.9782,3,8,10
1,439.9836,1,8,10
1,550.0923,1,8,10
0,559.9804,3,8,10
1,499.9823,2,8,10
1,459.9842,1,8,10
1,549.9797,3,8,10
1,399.9908,1,8,10
1,409.9887,3,8,10
1,399.8905,1,8,10
1,489.9824,1,8,10
1,469.9835,2,8,10
1,479.9839,3,8,10
1,479.9833,1,8,10
1,609.9772,2,8,10
1,559.979,1,8,10
1,499.9814,3,8,10
1,469.9824,1,8,10
1,399.9855,1,8,10
1,449.9834,3,8,10
1,509.983,3,8,10
0,519.9809,1,8,10
1,429.9843,1,8,10
1,419.9841,3,8,10
1,529.9802,1,8,10
1,419.9852,1,8,10
1,539.9806,3,8,10
1,499.9817,1,8,10
1,439.9841,1,8,10
1,469.9773,1,8,10
1,509.9821,1,8,10
1,559.9796,3,8,10
1,519.9828,1,8,10
1,449.9837,3,8,10
1,469.9812,1,8,10
1,639.9766,2,8,10
1,549.9811,2,8,10
1,429.9843,3,8,10
1,469.9812,2,8,10
0,409.9848,3,8,10
1,499.9837,1,8,10
0,639.9777,3,8,10
1,509.9813,1,8,10
1,499.9626,1,8,10
1,809.9711,3,8,10
1,459.9825,1,8,10
1,879.9694,1,8,10
1,529.981,1,1,11
1,409.9848,1,1,11
1,389.9864,3,1,11
1,479.9584,1,1,11
0,429.9588,3,1,11
0,499.9828,1,1,11
0,479.9828,1,1,11
1,469.9331,3,1,11
1,659.9077,1,1,11
1,449.8574,2,1,11
0,779.8816,1,1,11
1,579.979,3,1,11
1,699.975,3,1,11
0,569.9797,2,1,11
1,719.9739,1,1,11
0,439.9841,1,1,11
1,609.9789,1,1,11
1,629.9784,3,1,11
1,489.981,1,1,11
1,439.983,3,1,11
0,619.9794,1,1,11
1,459.983,3,1,11
1,509.9821,1,1,11
1,539.9787,1,1,11
1,509.9816,1,1,11
1,669.9773,3,1,11
1,529.9822,1,1,11
1,469.9846,1,1,11
1,419.9852,3,1,11
0,409.9884,1,1,11
1,559.9807,3,1,11
0,749.9746,1,1,11
1,489.9838,1,1,11
1,589.9797,3,1,11
1,579.981,1,1,11
1,559.9801,1,1,11
1,509.9807,1,1,11
1,559.9818,2,1,11
1,489.9821,3,1,11
1,490.1064,3,1,11
1,439.9855,1,1,11
1,759.974,2,1,11
1,509.9821,2,1,11
1,669.9757,3,1,11
1,599.9788,1,1,11
1,679.9764,3,1,11
0,479.9831,2,1,11
1,649.9781,1,1,11
0,769.9736,1,1,11
1,699.9758,3,1,11
0,809.9731,1,1,11
0,669.9773,2,1,11
1,539.9815,3,1,11
0,659.9775,2,1,11
1,499.9831,1,1,11
1,549.9802,1,1,11
1,789.9711,3,1,11
1,679.9761,1,1,11
1,779.972,1,1,11
1,599.9788,3,1,11
1,629.9535,1,2,11
1,659.9517,3,2,11
1,659.9514,1,2,11
1,459.9842,1,2,11
1,489.9827,1,2,11
1,579.8684,3,2,11
1,969.9915,1,2,11
1,439.9059,1,2,11
1,619.9539,3,2,11
0,509.9835,1,2,11
1,539.9554,1,2,11
1,899.9683,3,2,11
1,859.9702,1,2,11
1,619.9777,3,2,11
1,899.9708,1,2,11
1,489.9829,1,2,11
1,459.9842,3,2,11
1,569.9797,1,2,11
1,559.9796,1,2,11
1,719.9747,2,2,11
1,519.9812,3,2,11
1,769.9733,3,2,11
1,469.9863,1,2,11
1,479.9836,1,2,11
1,479.9828,1,2,11
1,549.9797,3,2,11
1,449.9846,1,2,11
1,439.9833,3,2,11
1,449.9843,2,2,11
1,469.9829,2,2,11
1,479.9131,1,2,11
1,569.9797,1,2,11
1,559.9807,3,2,11
1,489.9815,1,2,11
1,539.9792,1,2,11
1,459.9847,3,2,11
1,419.9844,3,2,11
1,449.9829,2,2,11
1,499.982,1,2,11
1,510.0757,3,2,11
0,379.9877,2,2,11
1,499.9817,1,2,11
1,499.9831,1,2,11
1,529.9822,3,2,11
1,729.8866,1,2,11
1,769.975,1,2,11
1,409.9842,3,2,11
1,499.9823,1,2,11
1,419.9866,1,2,11
1,559.9784,2,2,11
1,449.9832,3,2,11
1,509.9833,3,2,11
1,559.9798,2,2,11
1,659.9769,1,2,11
1,589.9803,3,2,11
1,499.9825,1,2,11
1,529.9802,1,2,11
1,429.9843,3,2,11
1,469.9835,2,2,11
1,499.9817,1,2,11
1,779.9732,3,3,11
1,530.0062,1,3,11
1,409.9856,1,3,11
1,550.0068,2,3,11
1,769.9979,3,3,11
1,569.9794,1,3,11
1,589.9797,1,3,11
1,449.9616,1,3,11
1,509.9821,3,3,11
1,620.0037,3,3,11
1,569.9808,1,3,11
0,429.9038,1,3,11
1,589.9797,3,3,11
0,519.9848,1,3,11
1,559.9832,1,3,11
1,469.9826,1,3,11
1,419.9835,3,3,11
1,549.9802,1,3,11
1,419.9819,1,3,11
1,569.9783,3,3,11
1,699.9806,1,3,11
1,619.9659,3,3,11
1,499.9325,1,3,11
1,419.9919,1,3,11
0,379.984,2,3,11
1,669.9717,2,3,11
1,549.976,3,3,11
1,529.9822,3,3,11
1,449.9804,1,3,11
1,639.9808,1,3,11
1,579.9829,3,3,11
1,769.9733,2,3,11
0,509.9785,1,3,11
1,599.9802,1,3,11
1,489.9815,1,3,11
1,549.9942,3,3,11
1,569.9713,3,3,11
0,709.9682,1,3,11
1,499.9814,2,3,11
1,799.962,3,3,11
1,469.9745,1,3,11
1,659.9777,1,3,11
1,809.9714,2,3,11
1,689.9748,3,3,11
1,469.9731,1,3,11
0,699.9677,1,3,11
0,899.9543,1,3,11
0,629.9795,3,3,11
1,559.9776,3,3,11
1,539.9778,2,3,11
1,699.9716,2,3,11
0,909.9503,1,3,11
1,519.9764,3,3,11
0,509.981,1,3,11
1,589.9736,1,3,11
1,719.9753,3,3,11
0,659.9744,1,3,11
0,719.9703,1,3,11
0,459.9828,1,3,11
0,619.9782,3,3,11
1,529.9567,1,4,11
1,479.9573,3,4,11
1,479.9836,1,4,11
1,529.9808,3,4,11
1,549.9811,1,4,11
1,469.9583,1,4,11
0,419.9609,2,4,11
1,559.9563,3,4,11
1,620.0032,2,4,11
1,609.9537,3,4,11
0,540.0064,1,4,11
1,559.9807,1,4,11
1,419.9858,1,4,11
1,509.9819,3,4,11
1,479.982,1,4,11
1,459.9836,1,4,11
1,439.985,3,4,11
1,539.979,2,4,11
1,479.9861,1,4,11
1,749.9746,3,4,11
1,419.9869,1,4,11
1,709.9754,1,4,11
1,509.9813,3,4,11
1,489.9855,1,4,11
1,459.9833,2,4,11
1,419.9858,1,4,11
1,609.9795,3,4,11
0,429.9854,1,4,11
0,719.9753,1,4,11
1,519.9831,3,4,11
1,509.9816,1,4,11
1,639.9774,3,4,11
1,459.983,1,4,11
1,529.9808,1,4,11
1,489.9829,3,4,11
0,569.978,1,4,11
1,549.9805,3,4,11
1,429.9851,1,4,11
1,479.9828,1,4,11
1,409.9873,3,4,11
1,559.9784,1,4,11
1,449.9857,1,4,11
1,569.9777,1,4,11
1,519.9834,2,4,11
1,459.9839,3,4,11
0,979.9653,1,4,11
0,439.9138,3,4,11
1,439.9841,2,4,11
1,689.974,1,4,11
1,459.9847,2,4,11
1,459.9864,3,4,11
0,719.9753,1,4,11
0,499.9823,1,4,11
0,659.9763,3,4,11
1,699.975,1,4,11
0,669.9759,1,4,11
1,449.9829,3,4,11
1,499.9828,1,4,11
1,479.9811,3,4,11
1,409.9853,2,4,11
1,869.9678,1,5,11
1,489.9591,1,5,11
1,650.0036,3,5,11
1,439.985,1,5,11
1,879.9688,1,5,11
1,609.9789,3,5,11
1,819.9463,1,5,11
1,499.9571,1,5,11
1,509.9833,3,5,11
1,499.9825,2,5,11
0,399.9608,3,5,11
1,520.0064,2,5,11
1,519.9803,1,5,11
1,489.986,3,5,11
1,529.9816,1,5,11
0,519.9815,2,5,11
1,469.9832,3,5,11
1,469.9835,1,5,11
1,519.9828,1,5,11
0,769.9755,2,5,11
0,469.9818,3,5,11
1,469.9829,2,5,11
1,639.9771,1,5,11
1,659.9758,3,5,11
0,499.9823,2,5,11
1,429.9851,3,5,11
1,559.9812,1,5,11
1,449.9851,1,5,11
1,469.9852,3,5,11
1,499.9834,1,5,11
1,459.9853,3,5,11
1,459.985,1,5,11
1,509.9824,1,5,11
1,509.981,1,5,11
1,459.9842,1,5,11
1,569.9791,3,5,11
1,559.979,3,5,11
0,679.9775,1,5,11
1,689.9751,1,5,11
1,499.9837,3,5,11
1,509.9796,2,5,11
1,519.9862,1,5,11
1,389.9878,3,5,11
1,379.986,1,5,11
0,459.983,1,5,11
1,829.9717,1,5,11
1,479.982,2,5,11
1,399.9869,3,5,11
1,449.984,1,5,11
1,519.9826,1,5,11
1,729.9746,3,5,11
1,459.9825,1,5,11
1,499.9887,1,5,11
1,549.9805,3,5,11
1,579.9801,1,5,11
1,479.9814,1,5,11
0,339.9868,3,5,11
1,459.9836,1,5,11
0,569.9811,3,5,11
1,459.9856,1,5,11
1,679.8531,1,6,11
0,539.9815,2,6,11
1,489.9589,3,6,11
1,419.9597,1,6,11
1,580.0053,3,6,11
1,559.9804,1,6,11
1,419.9852,1,6,11
0,399.9611,3,6,11
1,679.9769,1,6,11
0,549.9548,3,6,11
1,499.9585,1,6,11
1,499.9828,1,6,11
1,619.9774,3,6,11
1,499.9834,1,6,11
1,449.9843,1,6,11
0,719.9736,1,6,11
1,490.0045,3,6,11
1,529.9827,1,6,11
0,619.9768,1,6,11
1,499.9828,1,6,11
1,459.9828,3,6,11
1,489.9807,1,6,11
1,509.9805,1,6,11
1,449.9837,3,6,11
1,509.9824,1,6,11
0,389.9867,2,6,11
0,890.0886,3,6,11
0,549.9808,3,6,11
1,649.9773,1,6,11
1,549.9805,1,6,11
1,489.9815,1,6,11
1,839.9707,3,6,11
1,509.981,1,6,11
1,859.9688,2,6,11
1,439.9852,2,6,11
1,459.9833,3,6,11
0,469.9849,1,6,11
1,449.9837,2,6,11
1,489.9841,3,6,11
1,529.9816,3,6,11
1,509.9821,1,6,11
1,699.9753,1,6,11
1,389.9862,1,6,11
1,419.9852,3,6,11
1,479.9845,2,6,11
1,399.9849,3,6,11
1,449.9854,1,6,11
1,769.9713,1,6,11
1,469.9838,2,6,11
1,489.9827,3,6,11
1,479.9833,2,6,11
0,539.9809,1,6,11
1,479.9853,1,6,11
1,389.9873,3,6,11
1,509.9802,1,6,11
1,539.9806,3,6,11
1,659.9761,1,6,11
1,629.977,1,6,11
1,519.9815,3,6,11
1,519.982,1,6,11
1,539.9812,3,7,11
1,540.0316,1,7,11
1,449.9591,1,7,11
1,759.9731,1,7,11
1,419.96,1,7,11
1,490.0087,3,7,11
1,389.9624,1,7,11
1,549.9567,3,7,11
1,540.0061,1,7,11
0,409.9848,3,7,11
1,490.009,2,7,11
1,439.9847,1,7,11
1,399.986,1,7,11
1,459.983,3,7,11
1,549.9811,1,7,11
1,639.9783,1,7,11
1,519.982,1,7,11
1,629.9792,3,7,11
1,529.9822,3,7,11
1,679.9786,1,7,11
1,659.9769,2,7,11
1,889.9676,1,7,11
1,569.98,3,7,11
1,389.9884,1,7,11
1,539.9792,2,7,11
1,439.9836,3,7,11
1,479.98,2,7,11
1,519.9815,3,7,11
1,479.9831,2,7,11
1,489.9824,1,7,11
1,499.9839,3,7,11
1,549.9825,1,7,11
1,499.9828,1,7,11
1,479.9833,1,7,11
1,469.9829,1,7,11
1,559.9818,3,7,11
1,669.9782,1,7,11
0,839.9707,3,7,11
1,709.9757,1,7,11
1,419.9855,1,7,11
1,559.979,1,7,11
1,479.9836,3,7,11
1,609.9795,1,7,11
1,509.9821,3,7,11
1,359.9885,2,7,11
1,529.9822,1,7,11
0,479.9833,3,7,11
1,659.9741,1,7,11
1,659.9775,3,7,11
1,489.9869,1,7,11
1,579.979,1,7,11
1,509.9835,3,7,11
1,509.9802,1,7,11
1,479.9833,2,7,11
1,479.9839,3,7,11
1,609.9786,1,7,11
1,469.9835,1,7,11
1,449.9823,3,7,11
1,549.9802,1,7,11
1,539.9809,2,7,11
1,450.1061,3,8,11
1,419.8592,2,8,11
1,509.9819,1,8,11
1,439.9606,1,8,11
1,429.9599,1,8,11
0,559.9563,3,8,11
1,440.0099,1,8,11
0,679.9243,3,8,11
1,699.9753,1,8,11
1,520.0061,2,8,11
1,579.9538,1,8,11
1,519.982,3,8,11
1,519.9823,3,8,11
1,569.9808,1,8,11
1,499.9806,2,8,11
1,559.9798,1,8,11
1,539.9806,1,8,11
0,439.9841,3,8,11
1,519.9834,3,8,11
1,619.9796,1,8,11
1,509.9824,1,8,11
0,NaN,1,8,11
1,519.9812,3,8,11
0,549.9814,1,8,11
0,419.9861,1,8,11
1,649.977,3,8,11
1,499.9817,2,8,11
1,479.9814,1,8,11
1,469.9854,1,8,11
1,549.98,3,8,11
1,439.9855,1,8,11
1,609.9798,3,8,11
1,429.9845,1,8,11
1,569.98,3,8,11
1,489.9829,1,8,11
1,429.984,2,8,11
1,599.9799,1,8,11
1,809.9691,3,8,11
1,759.9723,1,8,11
1,449.9846,1,8,11
0,599.981,2,8,11
1,659.978,3,8,11
1,789.9725,3,8,11
1,549.9825,1,8,11
1,419.9852,1,8,11
0,749.9735,1,8,11
1,479.9836,3,8,11
1,439.89,1,8,11
1,499.9831,2,8,11
1,529.9802,3,8,11
1,539.9823,1,8,11
1,519.9812,2,8,11
1,539.982,1,8,11
0,819.9746,3,8,11
1,599.9779,1,8,11
0,819.9713,3,8,11
1,519.9812,1,8,11
1,839.971,1,8,11
1,479.9839,1,8,11
1,589.9792,3,8,11
0,NaN,1,1,12
1,379.9619,1,1,12
1,489.9894,3,1,12
0,390.0119,3,1,12
1,410.0105,1,1,12
1,669.9762,1,1,12
1,679.9503,1,1,12
1,569.9794,3,1,12
0,409.9848,1,1,12
1,689.9751,3,1,12
1,550.0052,1,1,12
0,859.9694,1,1,12
1,469.9821,1,1,12
1,459.9842,1,1,12
1,639.9769,3,1,12
1,469.9843,3,1,12
0,439.9833,1,1,12
1,479.9828,1,1,12
1,689.9754,1,1,12
1,369.9895,1,1,12
0,529.9808,3,1,12
1,499.9842,3,1,12
1,469.9838,2,1,12
0,449.9832,2,1,12
1,519.9806,3,1,12
1,339.9882,1,1,12
0,469.984,2,1,12
1,309.9908,3,1,12
0,319.9887,1,1,12
1,399.9838,1,1,12
1,609.9792,2,1,12
1,489.9821,1,1,12
1,679.975,3,1,12
0,479.9856,2,1,12
1,339.9885,1,1,12
1,279.9915,3,1,12
1,469.9838,3,1,12
1,439.9864,1,1,12
1,419.9844,2,1,12
1,419.9841,1,1,12
1,419.9869,1,1,12
0,479.9842,3,1,12
1,729.9738,1,1,12
0,319.9884,2,1,12
1,419.9847,3,1,12
1,379.9857,1,1,12
1,419.9852,1,1,12
1,429.9857,3,1,12
1,309.9869,2,1,12
1,459.9847,1,1,12
1,459.9828,3,1,12
1,469.9838,3,1,12
0,439.9872,1,1,12
1,419.9852,1,1,12
1,439.9847,1,1,12
1,699.9756,3,1,12
1,489.9835,1,1,12
0,549.9797,3,1,12
1,399.9863,1,1,12
0,549.9811,1,1,12
1,529.9813,3,2,12
1,450.0095,1,2,12
1,450.0086,1,2,12
1,330.111,1,2,12
1,429.9599,1,2,12
1,449.9851,3,2,12
1,419.9861,1,2,12
0,329.9889,2,2,12
1,599.9802,3,2,12
1,429.9596,3,2,12
0,419.9869,1,2,12
1,419.9595,1,2,12
1,579.9807,1,2,12
1,479.9845,3,2,12
1,449.9854,1,2,12
1,639.9777,1,2,12
0,469.9835,2,2,12
1,499.9828,3,2,12
1,479.9828,2,2,12
1,559.9818,3,2,12
1,579.9807,1,2,12
1,679.9752,2,2,12
1,609.9792,1,2,12
1,519.9834,3,2,12
1,399.9877,1,2,12
1,429.9834,1,2,12
1,559.9823,3,2,12
0,599.9785,1,2,12
1,699.9875,3,2,12
1,469.9852,1,2,12
1,399.9855,1,2,12
1,579.9787,2,2,12
1,509.9821,3,2,12
0,429.9857,1,2,12
1,559.9812,2,2,12
1,599.979,3,2,12
1,749.973,3,2,12
0,449.9851,1,2,12
1,489.981,1,2,12
0,709.9752,1,2,12
1,679.9775,3,2,12
1,409.9845,2,2,12
1,439.9855,1,2,12
1,519.9817,1,2,12
0,379.9885,3,2,12
1,629.9778,3,2,12
1,459.9847,1,2,12
1,399.9869,1,2,12
1,649.9767,1,2,12
1,499.9823,1,2,12
1,449.9848,3,2,12
0,489.9813,1,2,12
1,639.9755,3,2,12
1,469.984,1,2,12
1,499.9825,3,2,12
1,399.9863,2,2,12
1,419.9863,1,2,12
1,549.9797,3,2,12
1,509.9827,1,2,12
1,419.9863,1,2,12
1,359.9871,3,3,12
1,359.963,1,3,12
1,369.9623,2,3,12
1,400.011,2,3,12
0,589.9789,1,3,12
1,429.9843,3,3,12
1,469.9838,1,3,12
1,389.9856,3,3,12
1,389.9856,1,3,12
1,699.9996,1,3,12
1,559.9815,3,3,12
0,439.9847,1,3,12
1,639.9783,1,3,12
0,569.98,1,3,12
1,599.9796,3,3,12
1,389.9864,2,3,12
